index,client,close,datetime,price_am,price_pm,y,timestamp,year,month,day,weekday,elapsed_days,period,tintai_bi,baibai_di,periodQ,ibaragi,totigi,gunma,saitama,tiba,tokyo,kanagawa,total,date,next,new,total_unemp,men,women,head,date,Saitama_i,Saitama_O,Tiba_i,Tiba_O,Tokyo_i,Tokyo_O,Kanagawa_i,Kanagawa_O,Osaka_i,Osaka_O,Total_i,Total_o,index1,client1,close1,datetime1,price_am1,price_pm1,y1,year1,month1,day1,weekday1,elapsed_days1,period1,tintai_bi1,baibai_di1,periodQ1,ibaragi1,totigi1,gunma1,saitama1,tiba1,tokyo1,kanagawa1,total1,date1,next1,new1,total_unemp1,men1,women1,head1,date1,Saitama_i1,Saitama_O1,Tiba_i1,Tiba_O1,Tokyo_i1,Tokyo_O1,Kanagawa_i1,Kanagawa_O1,Osaka_i1,Osaka_O1,Total_i1,Total_o1,index2,client2,close2,datetime2,price_am2,price_pm2,y2,year2,month2,day2,weekday2,elapsed_days2,period2,tintai_bi2,baibai_di2,periodQ2,ibaragi2,totigi2,gunma2,saitama2,tiba2,tokyo2,kanagawa2,total2,date2,next2,new2,total_unemp2,men2,women2,head2,date2,Saitama_i2,Saitama_O2,Tiba_i2,Tiba_O2,Tokyo_i2,Tokyo_O2,Kanagawa_i2,Kanagawa_O2,Osaka_i2,Osaka_O2,Total_i2,Total_o2,index3,client3,close3,datetime3,price_am3,price_pm3,y3,year3,month3,day3,weekday3,elapsed_days3,period3,tintai_bi3,baibai_di3,periodQ3,ibaragi3,totigi3,gunma3,saitama3,tiba3,tokyo3,kanagawa3,total3,date3,next3,new3,total_unemp3,men3,women3,head3,date3,Saitama_i3,Saitama_O3,Tiba_i3,Tiba_O3,Tokyo_i3,Tokyo_O3,Kanagawa_i3,Kanagawa_O3,Osaka_i3,Osaka_O3,Total_i3,Total_o3,index4,client4,close4,datetime4,price_am4,price_pm4,y4,year4,month4,day4,weekday4,elapsed_days4,period4,tintai_bi4,baibai_di4,periodQ4,ibaragi4,totigi4,gunma4,saitama4,tiba4,tokyo4,kanagawa4,total4,date4,next4,new4,total_unemp4,men4,women4,head4,date4,Saitama_i4,Saitama_O4,Tiba_i4,Tiba_O4,Tokyo_i4,Tokyo_O4,Kanagawa_i4,Kanagawa_O4,Osaka_i4,Osaka_O4,Total_i4,Total_o4,index5,client5,close5,datetime5,price_am5,price_pm5,y5,year5,month5,day5,weekday5,elapsed_days5,period5,tintai_bi5,baibai_di5,periodQ5,ibaragi5,totigi5,gunma5,saitama5,tiba5,tokyo5,kanagawa5,total5,date5,next5,new5,total_unemp5,men5,women5,head5,date5,Saitama_i5,Saitama_O5,Tiba_i5,Tiba_O5,Tokyo_i5,Tokyo_O5,Kanagawa_i5,Kanagawa_O5,Osaka_i5,Osaka_O5,Total_i5,Total_o5,index6,client6,close6,datetime6,price_am6,price_pm6,y6,year6,month6,day6,weekday6,elapsed_days6,period6,tintai_bi6,baibai_di6,periodQ6,ibaragi6,totigi6,gunma6,saitama6,tiba6,tokyo6,kanagawa6,total6,date6,next6,new6,total_unemp6,men6,women6,head6,date6,Saitama_i6,Saitama_O6,Tiba_i6,Tiba_O6,Tokyo_i6,Tokyo_O6,Kanagawa_i6,Kanagawa_O6,Osaka_i6,Osaka_O6,Total_i6,Total_o6,index7,client7,close7,datetime7,price_am7,price_pm7,y7,year7,month7,day7,weekday7,elapsed_days7,period7,tintai_bi7,baibai_di7,periodQ7,ibaragi7,totigi7,gunma7,saitama7,tiba7,tokyo7,kanagawa7,total7,date7,next7,new7,total_unemp7,men7,women7,head7,date7,Saitama_i7,Saitama_O7,Tiba_i7,Tiba_O7,Tokyo_i7,Tokyo_O7,Kanagawa_i7,Kanagawa_O7,Osaka_i7,Osaka_O7,Total_i7,Total_o7
58,0,0,2016-05-29,2,1,62.8939094543457,2016-05-29,2016,5,29,6,2159,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/30,154,61,215,134,82,45,2015/5/30,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,57,0,0,2016-05-28,2,2,,2016,5,28,5,2158,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/29,154,61,215,134,82,45,2015/5/29,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,56,0,0,2016-05-27,1,1,,2016,5,27,4,2157,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/28,154,61,215,134,82,45,2015/5/28,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,55,0,0,2016-05-26,0,0,,2016,5,26,3,2156,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/27,154,61,215,134,82,45,2015/5/27,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,54,0,0,2016-05-25,0,0,,2016,5,25,2,2155,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/26,154,61,215,134,82,45,2015/5/26,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,53,0,0,2016-05-24,0,0,,2016,5,24,1,2154,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/25,154,61,215,134,82,45,2015/5/25,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,52,0,0,2016-05-23,0,0,,2016,5,23,0,2153,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/24,154,61,215,134,82,45,2015/5/24,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,51,0,0,2016-05-22,1,1,,2016,5,22,6,2152,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/23,154,61,215,134,82,45,2015/5/23,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
59,0,0,2016-05-30,1,1,58.29841232299805,2016-05-30,2016,5,30,0,2160,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/31,154,61,215,134,82,45,2015/5/31,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,58,0,0,2016-05-29,2,1,,2016,5,29,6,2159,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/30,154,61,215,134,82,45,2015/5/30,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,57,0,0,2016-05-28,2,2,,2016,5,28,5,2158,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/29,154,61,215,134,82,45,2015/5/29,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,56,0,0,2016-05-27,1,1,,2016,5,27,4,2157,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/28,154,61,215,134,82,45,2015/5/28,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,55,0,0,2016-05-26,0,0,,2016,5,26,3,2156,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/27,154,61,215,134,82,45,2015/5/27,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,54,0,0,2016-05-25,0,0,,2016,5,25,2,2155,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/26,154,61,215,134,82,45,2015/5/26,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,53,0,0,2016-05-24,0,0,,2016,5,24,1,2154,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/25,154,61,215,134,82,45,2015/5/25,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,52,0,0,2016-05-23,0,0,,2016,5,23,0,2153,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/24,154,61,215,134,82,45,2015/5/24,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
60,0,0,2016-05-31,1,1,48.70271682739258,2016-05-31,2016,5,31,1,2161,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/1,152,66,218,136,83,49,2015/6/1,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,59,0,0,2016-05-30,1,1,,2016,5,30,0,2160,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/31,154,61,215,134,82,45,2015/5/31,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,58,0,0,2016-05-29,2,1,,2016,5,29,6,2159,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/30,154,61,215,134,82,45,2015/5/30,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,57,0,0,2016-05-28,2,2,,2016,5,28,5,2158,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/29,154,61,215,134,82,45,2015/5/29,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,56,0,0,2016-05-27,1,1,,2016,5,27,4,2157,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/28,154,61,215,134,82,45,2015/5/28,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,55,0,0,2016-05-26,0,0,,2016,5,26,3,2156,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/27,154,61,215,134,82,45,2015/5/27,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,54,0,0,2016-05-25,0,0,,2016,5,25,2,2155,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/26,154,61,215,134,82,45,2015/5/26,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,53,0,0,2016-05-24,0,0,,2016,5,24,1,2154,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/25,154,61,215,134,82,45,2015/5/25,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
61,1,0,2016-06-01,1,1,39.406131744384766,2016-06-01,2016,6,1,2,2162,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/2,152,66,218,136,83,49,2015/6/2,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,60,0,0,2016-05-31,1,1,,2016,5,31,1,2161,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/1,152,66,218,136,83,49,2015/6/1,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,59,0,0,2016-05-30,1,1,,2016,5,30,0,2160,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/31,154,61,215,134,82,45,2015/5/31,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,58,0,0,2016-05-29,2,1,,2016,5,29,6,2159,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/30,154,61,215,134,82,45,2015/5/30,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,57,0,0,2016-05-28,2,2,,2016,5,28,5,2158,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/29,154,61,215,134,82,45,2015/5/29,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,56,0,0,2016-05-27,1,1,,2016,5,27,4,2157,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/28,154,61,215,134,82,45,2015/5/28,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,55,0,0,2016-05-26,0,0,,2016,5,26,3,2156,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/27,154,61,215,134,82,45,2015/5/27,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,54,0,0,2016-05-25,0,0,,2016,5,25,2,2155,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/26,154,61,215,134,82,45,2015/5/26,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
62,0,0,2016-06-02,0,0,30.896211624145508,2016-06-02,2016,6,2,3,2163,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/3,152,66,218,136,83,49,2015/6/3,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,61,1,0,2016-06-01,1,1,,2016,6,1,2,2162,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/2,152,66,218,136,83,49,2015/6/2,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,60,0,0,2016-05-31,1,1,,2016,5,31,1,2161,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/1,152,66,218,136,83,49,2015/6/1,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,59,0,0,2016-05-30,1,1,,2016,5,30,0,2160,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/31,154,61,215,134,82,45,2015/5/31,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,58,0,0,2016-05-29,2,1,,2016,5,29,6,2159,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/30,154,61,215,134,82,45,2015/5/30,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,57,0,0,2016-05-28,2,2,,2016,5,28,5,2158,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/29,154,61,215,134,82,45,2015/5/29,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,56,0,0,2016-05-27,1,1,,2016,5,27,4,2157,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/28,154,61,215,134,82,45,2015/5/28,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,55,0,0,2016-05-26,0,0,,2016,5,26,3,2156,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/27,154,61,215,134,82,45,2015/5/27,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
63,1,0,2016-06-03,1,0,39.40341567993164,2016-06-03,2016,6,3,4,2164,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/4,152,66,218,136,83,49,2015/6/4,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,62,0,0,2016-06-02,0,0,,2016,6,2,3,2163,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/3,152,66,218,136,83,49,2015/6/3,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,61,1,0,2016-06-01,1,1,,2016,6,1,2,2162,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/2,152,66,218,136,83,49,2015/6/2,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,60,0,0,2016-05-31,1,1,,2016,5,31,1,2161,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/1,152,66,218,136,83,49,2015/6/1,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,59,0,0,2016-05-30,1,1,,2016,5,30,0,2160,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/31,154,61,215,134,82,45,2015/5/31,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,58,0,0,2016-05-29,2,1,,2016,5,29,6,2159,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/30,154,61,215,134,82,45,2015/5/30,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,57,0,0,2016-05-28,2,2,,2016,5,28,5,2158,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/29,154,61,215,134,82,45,2015/5/29,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,56,0,0,2016-05-27,1,1,,2016,5,27,4,2157,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/28,154,61,215,134,82,45,2015/5/28,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
64,1,0,2016-06-04,2,1,44.27311325073242,2016-06-04,2016,6,4,5,2165,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/5,152,66,218,136,83,49,2015/6/5,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,63,1,0,2016-06-03,1,0,,2016,6,3,4,2164,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/4,152,66,218,136,83,49,2015/6/4,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,62,0,0,2016-06-02,0,0,,2016,6,2,3,2163,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/3,152,66,218,136,83,49,2015/6/3,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,61,1,0,2016-06-01,1,1,,2016,6,1,2,2162,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/2,152,66,218,136,83,49,2015/6/2,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,60,0,0,2016-05-31,1,1,,2016,5,31,1,2161,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/1,152,66,218,136,83,49,2015/6/1,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,59,0,0,2016-05-30,1,1,,2016,5,30,0,2160,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/31,154,61,215,134,82,45,2015/5/31,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,58,0,0,2016-05-29,2,1,,2016,5,29,6,2159,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/30,154,61,215,134,82,45,2015/5/30,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,57,0,0,2016-05-28,2,2,,2016,5,28,5,2158,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/29,154,61,215,134,82,45,2015/5/29,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
65,0,0,2016-06-05,1,0,41.70869827270508,2016-06-05,2016,6,5,6,2166,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/6,152,66,218,136,83,49,2015/6/6,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,64,1,0,2016-06-04,2,1,,2016,6,4,5,2165,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/5,152,66,218,136,83,49,2015/6/5,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,63,1,0,2016-06-03,1,0,,2016,6,3,4,2164,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/4,152,66,218,136,83,49,2015/6/4,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,62,0,0,2016-06-02,0,0,,2016,6,2,3,2163,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/3,152,66,218,136,83,49,2015/6/3,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,61,1,0,2016-06-01,1,1,,2016,6,1,2,2162,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/2,152,66,218,136,83,49,2015/6/2,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,60,0,0,2016-05-31,1,1,,2016,5,31,1,2161,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/1,152,66,218,136,83,49,2015/6/1,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,59,0,0,2016-05-30,1,1,,2016,5,30,0,2160,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/31,154,61,215,134,82,45,2015/5/31,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120,58,0,0,2016-05-29,2,1,,2016,5,29,6,2159,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/30,154,61,215,134,82,45,2015/5/30,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
66,0,0,2016-06-06,0,0,33.81036376953125,2016-06-06,2016,6,6,0,2167,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/7,152,66,218,136,83,49,2015/6/7,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,65,0,0,2016-06-05,1,0,,2016,6,5,6,2166,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/6,152,66,218,136,83,49,2015/6/6,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,64,1,0,2016-06-04,2,1,,2016,6,4,5,2165,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/5,152,66,218,136,83,49,2015/6/5,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,63,1,0,2016-06-03,1,0,,2016,6,3,4,2164,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/4,152,66,218,136,83,49,2015/6/4,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,62,0,0,2016-06-02,0,0,,2016,6,2,3,2163,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/3,152,66,218,136,83,49,2015/6/3,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,61,1,0,2016-06-01,1,1,,2016,6,1,2,2162,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/2,152,66,218,136,83,49,2015/6/2,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,60,0,0,2016-05-31,1,1,,2016,5,31,1,2161,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/1,152,66,218,136,83,49,2015/6/1,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,59,0,0,2016-05-30,1,1,,2016,5,30,0,2160,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/5/31,154,61,215,134,82,45,2015/5/31,9632,10148,8134,8934,28909,24066,15404,13345,16396,10627,78475,67120
67,0,0,2016-06-07,0,0,24.406890869140625,2016-06-07,2016,6,7,1,2168,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/8,152,66,218,136,83,49,2015/6/8,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,66,0,0,2016-06-06,0,0,,2016,6,6,0,2167,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/7,152,66,218,136,83,49,2015/6/7,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,65,0,0,2016-06-05,1,0,,2016,6,5,6,2166,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/6,152,66,218,136,83,49,2015/6/6,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,64,1,0,2016-06-04,2,1,,2016,6,4,5,2165,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/5,152,66,218,136,83,49,2015/6/5,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,63,1,0,2016-06-03,1,0,,2016,6,3,4,2164,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/4,152,66,218,136,83,49,2015/6/4,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,62,0,0,2016-06-02,0,0,,2016,6,2,3,2163,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/3,152,66,218,136,83,49,2015/6/3,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,61,1,0,2016-06-01,1,1,,2016,6,1,2,2162,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/2,152,66,218,136,83,49,2015/6/2,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,60,0,0,2016-05-31,1,1,,2016,5,31,1,2161,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/1,152,66,218,136,83,49,2015/6/1,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
68,0,0,2016-06-08,0,0,26.619606018066406,2016-06-08,2016,6,8,2,2169,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/9,152,66,218,136,83,49,2015/6/9,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,67,0,0,2016-06-07,0,0,,2016,6,7,1,2168,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/8,152,66,218,136,83,49,2015/6/8,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,66,0,0,2016-06-06,0,0,,2016,6,6,0,2167,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/7,152,66,218,136,83,49,2015/6/7,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,65,0,0,2016-06-05,1,0,,2016,6,5,6,2166,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/6,152,66,218,136,83,49,2015/6/6,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,64,1,0,2016-06-04,2,1,,2016,6,4,5,2165,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/5,152,66,218,136,83,49,2015/6/5,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,63,1,0,2016-06-03,1,0,,2016,6,3,4,2164,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/4,152,66,218,136,83,49,2015/6/4,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,62,0,0,2016-06-02,0,0,,2016,6,2,3,2163,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/3,152,66,218,136,83,49,2015/6/3,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622,61,1,0,2016-06-01,1,1,,2016,6,1,2,2162,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/6/2,152,66,218,136,83,49,2015/6/2,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
